game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
201201030MEM,2012,13,25,41,41,242,286,268,249,167,114,129,111,92,205,4,0,1,4,1,0,0,0,1,0,2,0,2,0,2,0.25,0.25,0.0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,3,1.0,0.0,1.0,-1
201201030MEM,2012,13,25,42,42,242,286,297,254,203,114,129,111,92,205,2,0,1,2,1,0,0,0,0,0,0,0,0,1,2,0.5,0.5,0.0,1,1,1,1,1,0,0,0,0,0,1,1,0,2,2,1.0,1.0,0.0,-1
201201030MEM,2012,13,25,43,45,102,268,252,225,161,156,153,141,92,205,4,0,3,4,3,0,0,3,0,0,2,1,1,1,6,0.75,0.75,0.0,6,0,4,4,3,2,1,2,0,0,1,0,1,0,9,0.6666666666666666,0.75,0.5,-1
201201030MEM,2012,13,25,46,47,102,188,230,215,136,156,153,141,92,205,4,0,2,4,2,0,0,1,0,0,1,1,0,0,4,0.5,0.5,0.0,5,0,2,3,2,2,0,1,0,0,4,2,2,0,4,0.4,0.6666666666666666,0.0,-1
201201080SAC,2012,25,21,0,2,112,157,157,178,217,136,149,123,78,162,3,2,1,1,1,2,0,1,0,0,5,4,1,2,2,0.3333333333333333,1.0,0.0,6,0,1,5,1,1,0,0,0,0,3,2,1,0,2,0.1666666666666666,0.2,0.0,-1
201201080SAC,2012,25,21,3,6,112,157,157,178,217,163,149,123,78,162,6,7,3,6,3,0,0,2,0,0,6,4,2,1,6,0.5,0.5,0.0,9,0,3,5,3,4,0,1,0,0,4,2,2,2,6,0.3333333333333333,0.6,0.0,-1
201201080SAC,2012,25,21,7,8,112,157,157,178,217,163,158,123,78,162,2,2,1,2,1,0,0,0,0,0,2,2,0,1,2,0.5,0.5,0.0,5,0,2,3,1,2,1,2,1,0,3,2,1,0,5,0.4,0.3333333333333333,0.5,-1
201201080SAC,2012,25,21,9,10,178,183,157,178,217,139,137,115,70,34,2,2,1,1,1,1,0,0,0,0,1,1,0,2,2,0.5,1.0,0.0,5,0,2,4,2,1,0,1,0,0,4,2,2,1,4,0.4,0.5,0.0,-1
201201080SAC,2012,25,21,11,11,178,183,157,178,217,71,112,115,252,222,1,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.5,1.0,0.0,-1
201201080SAC,2012,25,21,12,12,178,183,148,103,93,71,112,115,252,222,2,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.5,1.0,0.0,2,0,2,2,2,0,0,2,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
201201080SAC,2012,25,21,13,15,153,183,148,178,207,71,112,115,252,222,5,2,2,4,2,1,0,1,0,0,4,1,3,1,4,0.4,0.5,0.0,5,1,3,4,2,1,1,2,0,0,1,0,1,1,7,0.6,0.5,1.0,-1
201201080SAC,2012,25,21,16,17,153,157,148,178,207,71,108,115,252,222,5,0,2,2,2,3,0,1,0,0,3,2,1,0,4,0.4,1.0,0.0,3,2,2,2,2,1,0,1,0,0,2,2,0,0,4,0.6666666666666666,1.0,0.0,-1
201201080SAC,2012,25,21,18,18,153,157,148,286,217,71,108,138,252,222,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201201080SAC,2012,25,21,19,19,112,127,148,286,217,136,137,106,70,34,1,2,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,3,0,2,2,1,1,1,1,1,0,0,0,0,0,5,0.6666666666666666,0.5,1.0,-1
201201080SAC,2012,25,21,20,22,112,102,148,103,217,139,137,106,70,34,4,0,3,3,3,1,0,0,0,0,2,2,0,1,6,0.75,1.0,0.0,5,4,2,4,2,1,0,2,0,0,4,1,3,0,4,0.4,0.5,0.0,1
201201080SAC,2012,25,21,23,24,131,153,107,103,93,71,112,96,78,222,4,0,2,4,2,0,0,1,0,0,3,2,1,0,4,0.5,0.5,0.0,4,0,1,3,0,1,1,0,0,0,2,1,1,0,3,0.25,0.0,1.0,1
201201080SAC,2012,25,21,25,25,131,153,107,103,93,136,149,123,78,162,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,3,1.0,0.0,1.0,-1
201201080SAC,2012,25,21,26,26,112,157,157,178,217,136,149,123,78,162,2,1,1,1,1,1,0,0,0,0,1,0,1,1,2,0.5,1.0,0.0,2,0,1,1,1,1,0,0,0,0,1,0,1,0,2,0.5,1.0,0.0,-1
201201080SAC,2012,25,21,27,29,112,157,157,178,217,163,149,123,78,162,5,0,3,3,2,2,1,1,0,0,2,1,1,1,7,0.6,0.6666666666666666,0.5,6,4,3,4,3,2,0,3,0,0,3,1,2,0,6,0.5,0.75,0.0,1
201201080SAC,2012,25,21,30,33,178,183,157,178,217,163,149,123,78,162,7,0,6,5,5,2,1,3,0,0,3,3,0,2,13,0.8571428571428571,1.0,0.5,5,5,2,3,1,2,1,2,0,0,3,1,2,1,5,0.4,0.3333333333333333,0.5,1
201201080SAC,2012,25,21,34,36,178,183,157,178,217,71,137,115,252,222,4,2,2,4,2,0,0,2,1,0,5,4,1,2,4,0.5,0.5,0.0,6,4,1,3,1,3,0,0,0,0,3,2,1,0,2,0.1666666666666666,0.3333333333333333,0.0,1
201201080SAC,2012,25,21,37,39,178,183,157,178,217,71,108,74,62,222,5,0,2,3,2,2,0,1,0,0,3,3,0,0,4,0.4,0.6666666666666666,0.0,4,0,1,1,0,3,1,1,0,0,3,3,0,2,3,0.25,0.0,0.3333333333333333,1
201201080SAC,2012,25,21,40,41,178,183,148,178,217,71,108,96,56,22,4,1,1,3,1,1,0,0,0,0,1,1,0,0,2,0.25,0.3333333333333333,0.0,2,3,1,2,1,0,0,1,1,0,6,4,2,2,2,0.5,0.5,0.0,-1
201201080SAC,2012,25,21,42,42,175,157,132,96,217,71,108,96,56,22,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,1,0,0,2,1,1,0,0,1,0,1,0,3,0.5,0.0,0.5,-1
201201080SAC,2012,25,21,43,43,131,153,107,103,217,136,149,123,78,162,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,3,2,0,1,0,2,0,0,1,0,4,1,3,0,0,0.0,0.0,0.0,-1
201201080SAC,2012,25,21,44,45,112,102,104,103,217,136,149,123,78,162,3,1,2,2,2,1,0,0,0,0,0,0,0,0,4,0.6666666666666666,1.0,0.0,3,2,2,2,1,1,1,0,1,0,2,1,1,0,5,0.6666666666666666,0.5,1.0,-1
201201080SAC,2012,25,21,46,46,112,102,104,103,217,136,149,123,78,162,2,0,1,1,0,1,1,1,0,0,0,0,0,0,3,0.5,0.0,1.0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,3,1.0,0.0,1.0,-1
201201080SAC,2012,25,21,47,47,112,157,157,178,217,136,149,123,78,162,2,0,1,2,1,0,0,1,0,0,2,2,0,1,2,0.5,0.5,0.0,2,4,1,2,1,0,0,1,0,0,2,1,1,0,2,0.5,0.5,0.0,-1
201201100PHI,2012,22,25,0,5,14,117,151,120,184,114,157,157,101,215,9,0,4,9,4,0,0,3,0,0,6,5,1,2,8,0.4444444444444444,0.4444444444444444,0.0,12,3,4,11,4,1,0,0,1,0,7,4,3,1,8,0.3333333333333333,0.3636363636363636,0.0,-1
201201100PHI,2012,22,25,6,8,14,117,80,98,123,114,157,157,101,215,4,2,2,3,2,1,0,0,1,0,3,3,0,2,4,0.5,0.6666666666666666,0.0,7,0,2,5,2,2,0,2,0,0,3,2,1,1,4,0.2857142857142857,0.4,0.0,-1
201201100PHI,2012,22,25,9,9,152,197,218,212,197,114,157,157,101,215,2,0,2,2,2,0,0,1,0,0,2,2,0,0,4,1.0,1.0,0.0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,1
201201100PHI,2012,22,25,10,12,152,221,218,212,197,114,129,114,92,45,7,0,5,6,5,1,0,2,0,0,2,2,0,0,10,0.7142857142857143,0.8333333333333334,0.0,4,0,2,3,2,1,0,1,0,0,2,2,0,2,4,0.5,0.6666666666666666,0.0,1
201201100PHI,2012,22,25,13,16,152,221,218,270,197,156,153,141,287,215,9,2,5,8,5,1,0,2,0,0,5,3,2,1,10,0.5555555555555556,0.625,0.0,7,0,4,6,3,1,1,3,1,0,3,3,0,2,9,0.5714285714285714,0.5,1.0,1
201201100PHI,2012,22,25,17,17,14,221,218,270,197,156,153,141,287,215,1,2,0,1,0,0,0,0,0,0,3,2,1,0,0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,-1
201201100PHI,2012,22,25,18,18,14,117,176,270,197,156,153,141,287,215,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,0,1,1,1,1,0,0,0,0,2,2,0,1,2,0.5,1.0,0.0,-1
201201100PHI,2012,22,25,19,20,14,117,80,120,197,156,153,141,101,205,4,0,2,4,2,0,0,1,1,0,3,3,0,0,4,0.5,0.5,0.0,4,2,0,2,0,2,0,0,2,0,3,2,1,0,0,0.0,0.0,0.0,1
201201100PHI,2012,22,25,21,21,14,117,80,120,79,114,153,166,287,215,3,0,1,3,1,0,0,1,0,0,3,2,1,0,2,0.3333333333333333,0.3333333333333333,0.0,2,0,1,1,1,1,0,1,0,0,1,1,0,0,2,0.5,1.0,0.0,-1
201201100PHI,2012,22,25,22,24,14,117,80,120,79,114,105,111,101,215,6,1,4,5,4,1,0,3,1,0,2,1,1,0,8,0.6666666666666666,0.8,0.0,4,0,3,4,3,0,0,1,0,0,2,2,0,1,6,0.75,0.75,0.0,1
201201100PHI,2012,22,25,25,28,14,117,151,120,123,114,157,157,101,215,7,0,6,4,4,3,2,5,0,0,4,4,0,1,14,0.8571428571428571,1.0,0.6666666666666666,6,2,0,5,0,1,0,0,0,0,3,1,2,2,0,0.0,0.0,0.0,1
201201100PHI,2012,22,25,29,30,14,117,151,120,123,114,153,114,92,45,2,1,1,2,1,0,0,1,0,0,1,1,0,0,2,0.5,0.5,0.0,4,0,2,3,1,1,1,2,0,0,2,1,1,0,5,0.5,0.3333333333333333,1.0,-1
201201100PHI,2012,22,25,31,31,14,117,151,120,123,156,153,114,81,45,2,0,1,2,1,0,0,1,0,0,1,1,0,0,2,0.5,0.5,0.0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201201100PHI,2012,22,25,32,36,144,125,151,120,197,156,153,114,81,45,7,1,5,4,2,3,3,3,0,0,5,4,1,2,13,0.7142857142857143,0.5,1.0,9,1,5,6,5,3,0,3,1,0,3,2,1,1,10,0.5555555555555556,0.8333333333333334,0.0,1
201201100PHI,2012,22,25,37,38,152,197,218,212,197,156,153,114,81,45,3,0,3,3,3,0,0,2,0,0,3,3,0,1,6,1.0,1.0,0.0,4,2,0,3,0,1,0,0,0,0,2,0,2,1,0,0.0,0.0,0.0,1
201201100PHI,2012,22,25,39,39,152,197,218,212,197,114,105,111,287,215,1,2,1,1,1,0,0,1,0,0,1,0,1,0,2,1.0,1.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201201100PHI,2012,22,25,40,41,17,125,151,162,123,114,105,111,287,215,5,0,2,4,2,1,0,2,0,0,3,1,2,1,4,0.4,0.5,0.0,6,1,3,5,3,1,0,0,1,0,3,1,2,0,6,0.5,0.6,0.0,-1
201201100PHI,2012,22,25,42,42,17,125,151,162,123,114,105,89,92,205,1,2,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,-1
201201100PHI,2012,22,25,43,47,17,57,80,155,204,114,105,89,92,205,8,6,2,6,2,2,0,2,1,0,7,4,3,1,4,0.25,0.3333333333333333,0.0,10,1,5,7,3,3,2,3,1,0,7,5,2,2,12,0.5,0.4285714285714285,0.6666666666666666,-1
201201110TOR,2012,27,25,0,6,10,5,46,114,142,114,157,157,101,215,9,4,3,6,2,3,1,2,0,0,8,6,2,5,7,0.3333333333333333,0.3333333333333333,0.3333333333333333,17,2,4,14,3,3,1,2,1,0,11,4,7,3,9,0.2352941176470588,0.2142857142857142,0.3333333333333333,-1
201201110TOR,2012,27,25,7,8,16,82,112,114,142,114,157,157,101,215,3,0,1,3,1,0,0,0,0,0,0,0,0,0,2,0.3333333333333333,0.3333333333333333,0.0,2,4,2,2,2,0,0,0,0,0,2,2,0,0,4,1.0,1.0,0.0,-1
201201110TOR,2012,27,25,9,11,16,8,112,74,76,114,183,157,101,215,6,4,2,6,2,0,0,1,1,0,8,2,6,1,4,0.3333333333333333,0.3333333333333333,0.0,4,0,2,4,2,0,0,0,1,0,0,0,0,0,4,0.5,0.5,0.0,-1
201201110TOR,2012,27,25,12,12,16,8,112,74,76,133,183,157,101,215,2,1,2,2,2,0,0,2,0,0,2,2,0,0,4,1.0,1.0,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201201110TOR,2012,27,25,13,13,23,112,119,158,77,133,183,157,101,215,2,0,1,1,0,1,1,0,0,0,2,2,0,0,3,0.5,0.0,1.0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201201110TOR,2012,27,25,14,15,23,112,119,158,77,133,129,111,81,215,2,0,1,1,1,1,0,1,0,0,2,2,0,3,2,0.5,1.0,0.0,5,1,3,5,3,0,0,2,0,0,1,1,0,0,6,0.6,0.6,0.0,-1
201201110TOR,2012,27,25,16,16,23,112,119,158,77,133,129,111,61,215,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,0,1,1,1,1,0,1,0,0,2,2,0,0,2,0.5,1.0,0.0,-1
201201110TOR,2012,27,25,17,20,10,5,119,114,76,133,129,111,61,215,7,0,4,5,3,2,1,2,1,0,3,2,1,0,9,0.5714285714285714,0.6,0.5,7,0,3,4,2,3,1,2,1,0,4,2,2,1,7,0.4285714285714285,0.5,0.3333333333333333,1
201201110TOR,2012,27,25,21,21,10,5,46,114,76,114,153,114,92,45,3,0,0,2,0,1,0,0,0,0,3,2,1,0,0,0.0,0.0,0.0,3,0,0,3,0,0,0,0,0,0,3,2,1,0,0,0.0,0.0,0.0,-1
201201110TOR,2012,27,25,22,22,16,82,71,114,76,114,153,114,92,45,2,0,1,1,1,1,0,0,0,0,1,1,0,0,2,0.5,1.0,0.0,1,2,1,1,1,0,0,0,0,0,2,1,1,0,2,1.0,1.0,0.0,-1
201201110TOR,2012,27,25,23,24,16,82,71,114,76,114,157,157,101,215,3,0,1,3,1,0,0,1,0,0,2,1,1,1,2,0.3333333333333333,0.3333333333333333,0.0,3,0,1,2,1,1,0,0,0,0,2,1,1,2,2,0.3333333333333333,0.5,0.0,-1
201201110TOR,2012,27,25,25,29,10,5,46,114,142,114,157,157,101,215,8,4,2,6,1,2,1,2,1,0,5,5,0,1,5,0.25,0.1666666666666666,0.5,7,5,2,5,2,2,0,0,0,0,6,6,0,1,4,0.2857142857142857,0.4,0.0,1
201201110TOR,2012,27,25,30,32,10,5,46,74,45,114,157,157,101,215,5,0,2,4,1,1,1,1,0,0,2,2,0,0,5,0.4,0.25,1.0,3,0,1,1,0,2,1,0,0,0,3,3,0,3,3,0.3333333333333333,0.0,0.5,1
201201110TOR,2012,27,25,33,33,10,5,46,74,45,114,105,157,101,215,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1
201201110TOR,2012,27,25,34,34,10,82,119,114,77,114,105,157,101,215,2,0,1,2,1,0,0,0,0,0,1,0,1,1,2,0.5,0.5,0.0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1.0,0.0,1.0,-1
201201110TOR,2012,27,25,35,35,10,169,168,158,77,114,105,111,101,215,2,1,1,1,1,1,0,1,0,0,2,1,1,1,2,0.5,1.0,0.0,5,1,2,5,2,0,0,0,1,0,2,0,2,0,4,0.4,0.4,0.0,-1
201201110TOR,2012,27,25,36,38,23,112,119,158,77,114,105,111,101,215,3,2,2,3,2,0,0,1,0,0,2,2,0,2,4,0.6666666666666666,0.6666666666666666,0.0,5,2,2,1,0,4,2,2,0,0,2,1,1,1,6,0.4,0.0,0.5,-1
201201110TOR,2012,27,25,39,42,23,112,119,158,77,114,105,89,58,215,3,4,1,3,1,0,0,1,0,0,1,0,1,2,2,0.3333333333333333,0.3333333333333333,0.0,4,0,3,3,3,1,0,1,0,0,4,3,1,3,6,0.75,1.0,0.0,-1
201201110TOR,2012,27,25,43,47,10,82,119,114,76,114,105,89,58,215,15,1,8,10,7,5,1,4,0,0,5,3,2,1,17,0.5333333333333333,0.7,0.2,6,17,2,3,1,3,1,2,0,0,7,5,2,3,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
201201130HOU,2012,9,25,0,9,63,234,201,164,169,114,157,157,101,215,18,2,11,15,10,3,1,7,0,0,10,7,3,3,23,0.6111111111111112,0.6666666666666666,0.3333333333333333,17,2,8,14,8,3,0,4,2,0,7,5,2,3,16,0.4705882352941176,0.5714285714285714,0.0,1
201201130HOU,2012,9,25,10,10,63,136,201,218,169,114,129,114,92,215,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,2,0,0,2,2,2,0,0,1,1,0,0,6,1.0,0.0,1.0,-1
201201130HOU,2012,9,25,11,11,63,136,166,144,129,133,129,111,61,215,2,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,2,0,2,2,2,0,0,1,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
201201130HOU,2012,9,25,12,12,63,136,166,133,129,133,129,111,81,215,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201201130HOU,2012,9,25,13,14,67,136,166,133,129,133,129,111,81,215,3,2,1,1,0,2,1,1,0,0,1,0,1,1,3,0.3333333333333333,0.0,0.5,3,0,3,3,3,0,0,2,0,0,1,1,0,1,6,1.0,1.0,0.0,-1
201201130HOU,2012,9,25,15,17,67,234,201,164,169,133,129,111,81,215,3,3,2,3,2,0,0,1,0,0,2,1,1,2,4,0.6666666666666666,0.6666666666666666,0.0,6,0,3,5,2,1,1,2,0,0,3,1,2,1,7,0.5,0.4,1.0,-1
201201130HOU,2012,9,25,18,21,63,42,190,144,169,133,129,111,81,45,9,0,4,8,4,1,0,1,1,0,6,5,1,2,8,0.4444444444444444,0.5,0.0,8,2,3,5,2,3,1,2,1,0,4,4,0,0,7,0.375,0.4,0.3333333333333333,1
201201130HOU,2012,9,25,22,23,63,42,89,133,81,114,105,89,58,45,4,2,2,4,2,0,0,1,1,0,4,3,1,0,4,0.5,0.5,0.0,5,0,1,3,1,2,0,0,0,0,3,2,1,0,2,0.2,0.3333333333333333,0.0,1
201201130HOU,2012,9,25,24,24,63,42,89,144,81,114,105,89,101,215,2,0,0,1,0,1,0,0,1,0,3,2,1,0,0,0.0,0.0,0.0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201201130HOU,2012,9,25,25,29,63,234,201,164,169,114,157,157,101,215,12,4,6,10,6,2,0,4,1,0,9,4,5,0,12,0.5,0.6,0.0,6,2,2,6,2,0,0,1,2,0,2,2,0,1,4,0.3333333333333333,0.3333333333333333,0.0,1
201201130HOU,2012,9,25,30,32,63,234,201,164,169,133,157,157,101,215,6,0,2,4,2,2,0,1,1,0,3,2,1,0,4,0.3333333333333333,0.5,0.0,5,2,3,4,3,1,0,1,0,0,3,3,0,0,6,0.6,0.75,0.0,-1
201201130HOU,2012,9,25,33,33,63,136,201,218,169,133,157,157,101,215,1,4,1,1,1,0,0,0,0,0,2,2,0,0,2,1.0,1.0,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201201130HOU,2012,9,25,34,36,63,136,166,144,129,133,153,114,101,215,7,0,4,5,2,2,2,1,1,0,2,1,1,0,10,0.5714285714285714,0.4,1.0,3,2,2,2,2,1,0,1,0,0,2,2,0,1,4,0.6666666666666666,1.0,0.0,1
201201130HOU,2012,9,25,37,38,63,136,166,144,129,133,129,111,61,215,1,0,1,1,1,0,0,1,0,0,1,1,0,2,2,1.0,1.0,0.0,3,0,2,3,2,0,0,1,0,0,0,0,0,1,4,0.6666666666666666,0.6666666666666666,0.0,-1
201201130HOU,2012,9,25,39,41,67,136,166,133,129,133,129,111,81,215,5,0,2,2,0,3,2,1,0,0,3,3,0,0,6,0.4,0.0,0.6666666666666666,6,0,1,3,1,3,0,0,0,0,4,3,1,0,2,0.1666666666666666,0.3333333333333333,0.0,1
201201130HOU,2012,9,25,42,42,67,234,201,164,169,133,129,111,81,215,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201201130HOU,2012,9,25,43,45,67,234,201,164,169,177,157,141,101,215,10,0,2,8,1,2,1,1,0,0,7,3,4,1,5,0.2,0.125,0.5,4,2,1,3,1,1,0,0,0,0,5,4,1,3,2,0.25,0.3333333333333333,0.0,1
201201130HOU,2012,9,25,46,47,63,234,201,164,169,133,153,141,101,215,3,0,2,2,1,1,1,2,0,0,2,1,1,1,5,0.6666666666666666,0.5,1.0,4,0,2,3,2,1,0,0,0,0,1,0,1,0,4,0.5,0.6666666666666666,0.0,1
201201140DAL,2012,5,25,0,6,48,87,59,78,178,114,157,166,178,215,13,2,5,12,5,1,0,2,0,0,9,6,3,2,10,0.3846153846153846,0.4166666666666667,0.0,16,2,4,13,4,3,0,2,0,0,10,5,5,1,8,0.25,0.3076923076923077,0.0,1
201201140DAL,2012,5,25,7,10,173,179,131,148,222,114,157,166,178,215,6,0,6,5,5,1,1,2,0,0,5,5,0,0,13,1.0,1.0,1.0,5,1,0,4,0,1,0,0,1,0,1,0,1,2,0,0.0,0.0,0.0,1
201201140DAL,2012,5,25,11,11,173,182,205,241,222,114,157,166,178,215,3,0,1,3,1,0,0,1,0,0,2,2,0,0,2,0.3333333333333333,0.3333333333333333,0.0,4,0,0,3,0,1,0,0,1,0,4,2,2,0,0,0.0,0.0,0.0,1
201201140DAL,2012,5,25,12,12,173,182,205,241,222,114,105,89,92,215,3,0,0,2,0,1,0,0,0,0,3,2,1,0,0,0.0,0.0,0.0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201201140DAL,2012,5,25,13,15,173,182,205,241,222,133,129,141,92,215,4,2,3,3,2,1,1,1,0,0,3,3,0,1,7,0.75,0.6666666666666666,1.0,7,0,2,6,2,1,0,0,1,0,4,2,2,1,4,0.2857142857142857,0.3333333333333333,0.0,1
201201140DAL,2012,5,25,16,16,43,98,131,241,222,133,129,111,81,42,3,0,1,3,1,0,0,0,0,0,3,2,1,0,2,0.3333333333333333,0.3333333333333333,0.0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
201201140DAL,2012,5,25,17,17,43,87,59,78,222,133,129,111,81,42,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,2,2,0,2,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,-1
201201140DAL,2012,5,25,18,18,43,87,59,78,222,177,183,244,287,215,3,0,1,3,1,0,0,1,0,0,1,0,1,0,2,0.3333333333333333,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
201201140DAL,2012,5,25,19,20,48,87,59,78,178,114,153,244,287,215,3,0,3,3,3,0,0,2,0,0,1,1,0,0,6,1.0,1.0,0.0,3,0,1,3,1,0,0,1,0,0,1,0,1,2,2,0.3333333333333333,0.3333333333333333,0.0,1
201201140DAL,2012,5,25,21,21,48,87,59,78,178,114,205,244,287,215,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,2,0,1,2,1,0,0,1,0,0,1,1,0,0,2,0.5,0.5,0.0,-1
201201140DAL,2012,5,25,22,22,48,87,59,82,178,114,205,244,287,215,2,0,1,0,0,2,1,1,0,0,2,1,1,1,3,0.5,0.0,0.5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201201140DAL,2012,5,25,23,25,116,150,131,148,178,114,157,166,178,215,5,2,1,5,1,0,0,1,1,0,4,2,2,2,2,0.2,0.2,0.0,2,0,0,2,0,0,0,0,0,0,3,3,0,4,0,0.0,0.0,0.0,1
201201140DAL,2012,5,25,26,28,48,87,59,78,178,114,157,166,178,215,8,0,2,5,2,3,0,1,0,0,5,3,2,1,4,0.25,0.4,0.0,7,3,3,7,3,0,0,1,1,0,7,4,3,0,6,0.4285714285714285,0.4285714285714285,0.0,-1
201201140DAL,2012,5,25,29,31,116,98,127,265,233,114,129,114,101,93,6,2,1,6,1,0,0,1,1,0,5,3,2,2,2,0.1666666666666666,0.1666666666666666,0.0,3,6,1,2,1,1,0,1,1,0,3,3,0,1,2,0.3333333333333333,0.5,0.0,-1
201201140DAL,2012,5,25,32,32,195,182,205,265,233,114,129,141,92,93,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,0,1,1,1,1,0,0,0,0,2,2,0,0,2,0.5,1.0,0.0,-1
201201140DAL,2012,5,25,33,35,173,179,131,148,222,114,129,141,92,93,3,4,3,1,1,2,2,2,0,0,4,4,0,1,8,1.0,1.0,1.0,6,0,2,2,0,4,2,1,0,0,1,1,0,1,6,0.3333333333333333,0.0,0.5,1
201201140DAL,2012,5,25,36,38,173,179,131,148,222,133,129,141,92,93,2,4,2,2,2,0,0,1,0,0,1,1,0,2,4,1.0,1.0,0.0,5,0,3,3,3,2,0,2,0,0,1,0,1,0,6,0.6,1.0,0.0,-1
201201140DAL,2012,5,25,39,39,173,182,205,241,222,133,183,157,178,215,1,0,1,0,0,1,1,0,0,0,2,2,0,0,3,1.0,0.0,1.0,4,0,0,4,0,0,0,0,0,0,2,0,2,0,0,0.0,0.0,0.0,1
201201140DAL,2012,5,25,40,42,197,247,291,291,233,133,129,114,92,215,7,3,4,6,4,1,0,1,1,0,4,3,1,0,8,0.5714285714285714,0.6666666666666666,0.0,5,0,2,4,2,1,0,1,0,0,4,4,0,2,4,0.4,0.5,0.0,1
201201140DAL,2012,5,25,43,43,49,247,291,291,233,133,129,114,92,215,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1,2,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201201140DAL,2012,5,25,44,44,43,27,291,291,233,133,129,111,61,42,1,2,1,0,0,1,1,1,0,0,0,0,0,0,3,1.0,0.0,1.0,2,0,1,2,1,0,0,0,0,0,2,1,1,0,2,0.5,0.5,0.0,1
